plotID lat lon
HARV_033 42.538328 -72.17562
HARV_058 42.469786 -72.252282
HARV_059 42.480877 -72.275519
HARV_063 42.445073 -72.221155
JERC_001 31.1943175 -84.477077
JERC_002 31.194506 -84.4600655
JERC_003 31.196057 -84.473241
JERC_005 31.1959635 -84.451224
JERC_006 31.1876675 -84.4558525
JERC_007 31.1986315 -84.476312
JERC_008 31.195155 -84.450931
JERC_009 31.1949935 -84.456905
JERC_010 31.20822 -84.469499
JERC_011 31.185134 -84.468308
JERC_013 31.178382 -84.469845
JERC_019 31.1946092839506 -84.4641102654321
JERC_021 31.175837 -84.468963
JERC_030 31.1850985 -84.476063
JORN_001 32.604977 -106.802046
JORN_002 32.6114475 -106.8260505
JORN_003 32.600662 -106.838099
JORN_004 32.6303275 -106.86076
JORN_005 32.575696 -106.803442
JORN_006 32.5905625 -106.82446
JORN_007 32.607919 -106.856765
JORN_008 32.5939045 -106.797254
JORN_009 32.6114475 -106.83769
JORN_010 32.6282475 -106.847936
JORN_011 32.60678 -106.793671
JORN_012 32.617571 -106.814006
JORN_014 32.596115 -106.819353
JORN_015 32.61071 -106.856751
JORN_016 32.596031 -106.806562
JORN_017 32.608655 -106.849982
JORN_018 32.620898 -106.84481
JORN_019 32.600644 -106.8654
JORN_020 32.597119 -106.843979
JORN_042 32.590113 -106.840334
JORN_044 32.589565 -106.841281
JORN_045 32.592149 -106.843335
MOAB_001 38.2575695 -109.413735
MOAB_002 38.2107445 -109.4147585
MOAB_003 38.261287 -109.349483
MOAB_004 38.23327 -109.3975305
MOAB_005 38.2110195 -109.4037245
MOAB_006 38.2364285 -109.406537
MOAB_007 38.2655865 -109.3419525
MOAB_008 38.2451592741936 -109.389245548387
MOAB_009 38.2581765 -109.4232725
MOAB_010 38.2551905 -109.3781505
MOAB_012 38.241798 -109.387977
MOAB_020 38.244637 -109.391245
MOAB_025 38.269454 -109.347499
MOAB_027 38.278687 -109.351046
MOAB_029 38.275674 -109.348946
MOAB_044 38.244623 -109.389865
MOAB_046 38.24808 -109.392299
OAES_001 35.412699 -99.0582585
OAES_002 35.4197175 -99.0523035
OAES_003 35.4122245 -99.0697915
OAES_004 35.41213 -99.0854475
OAES_005 35.4042995 -99.080151
OAES_006 35.42026 -99.048669
OAES_007 35.4199945 -99.057264
OAES_008 35.395379 -99.0631885
OAES_009 35.420885 -99.050207
OAES_010 35.4128891666667 -99.0638822254902
OAES_013 35.4128891666667 -99.0638822254902
OAES_017 35.41005 -99.061111
OAES_021 35.4118705 -99.074096
OAES_029 35.4128891666667 -99.0638822254902
OAES_030 35.4128891666667 -99.0638822254902
OAES_042 35.4128891666667 -99.0638822254902
OAES_043 35.4128891666667 -99.0638822254902
OAES_044 35.4128891666667 -99.0638822254902
ONAQ_002 40.19324 -112.464649
ONAQ_003 40.206002 -112.430162
ONAQ_004 40.185931 -112.472376
ONAQ_005 40.180865 -112.431955
ONAQ_006 40.164701 -112.546953
ONAQ_007 40.212582 -112.467322
ONAQ_008 40.158619 -112.52145
ONAQ_009 40.160802 -112.4712535
ONAQ_012 40.185027 -112.52965
ONAQ_014 40.206409 -112.44908
ONAQ_015 40.151871 -112.478334
ONAQ_017 40.190619 -112.515102
ONAQ_019 40.17529 -112.48257
ONAQ_020 40.1827 -112.435997
ONAQ_021 40.154328 -112.54248
ONAQ_022 40.170216 -112.470128
ONAQ_023 40.193889 -112.505414
ONAQ_025 40.14543 -112.538766
ONAQ_027 40.189226 -112.470187
ONAQ_029 40.219799 -112.473094
ONAQ_030 40.201548 -112.513594
ORNL_001 35.9303375 -84.2701095
ORNL_002 35.982205 -84.2127535
ORNL_003 35.9659565 -84.2306405
ORNL_004 35.907947 -84.2752125
ORNL_006 35.938232 -84.3235785
ORNL_007 35.925447 -84.329627
ORNL_008 35.932766 -84.332537
ORNL_009 35.974552 -84.227898
ORNL_010 35.953384 -84.332288
ORNL_012 35.953078 -84.248264
ORNL_014 35.939873 -84.30556
ORNL_015 35.965466 -84.236984
ORNL_017 35.976848 -84.297425
ORNL_018 35.934028 -84.276875
ORNL_019 35.943503 -84.314444
ORNL_021 35.955641 -84.2213465
ORNL_027 35.916311 -84.26328
ORNL_029 35.9576465 -84.2617305
ORNL_031 35.9486945 -84.2219125
ORNL_032 35.9445165 -84.3266
ORNL_033 35.961639 -84.226905
ORNL_035 35.974778 -84.350386
ORNL_036 35.9459131454545 -84.2652948681819
ORNL_039 35.9459131454545 -84.2652948681819
ORNL_040 35.975817 -84.303584
ORNL_041 35.950776 -84.389441
